x	y
529711.374	6070392.918
529709.4944	6070417.526
529675.4101	6070423.669
529675.2063	6070454.657
529639.4467	6070454.422
529638.1418	6070484.976
529460.5719	6070483.812
529459.5606	6070507.153
529438.7177	6070514.659
529389.0352	6070514.335
529388.9163	6070532.587
529388.8334	6070545.321
529365.5257	6070545.169
529317.3157	6070544.856
529315.6057	6070572.012
529309.938	6070575.795
529245.7197	6070575.379
529245.5188	6070606.366
529209.7604	6070606.134
529209.5012	6070636.695
529138.0463	6070636.233
529137.2766	6070660.425
529114.3551	6070667.069
529066.453	6070666.76
529066.3326	6070685.436
529066.2533	6070697.746
529056.1332	6070697.681
528994.738	6070697.286
528994.5388	6070728.273
529030.2962	6070728.503
529029.8973	6070790.477
528994.1404	6070790.247
528992.1449	6070814.43
528987.9334	6070820.77
528958.31	6070820.58
528957.9883	6070851.566
528922.3546	6070851.337
528922.1666	6070861.523
528920.9145	6070913.304
528886.2013	6070913.082
528885.9414	6070944.068
528850.2471	6070943.84
528846.7398	6070974.381
528814.2961	6070974.173
528814.0981	6071005.16
528778.4043	6071004.932
528778.1957	6071037.616
528778.0088	6071066.906
528747.2831	6071066.71
528742.2542	6071066.678
528741.6644	6071159.213
528705.9717	6071158.986
528705.8853	6071172.569
528705.38	6071251.946
528955.4073	6071253.545
528955.331	6071284.532
528989.1215	6071284.749
528987.9291	6071470.245
528989.7688	6071470.257
529025.5203	6071470.487
529026.734	6071501.059
529026.9996	6071507.428
529239.7085	6071502.435
529239.5076	6071533.421
529275.1359	6071533.652
529275.3371	6071502.666
529525.412	6071504.296
529525.2091	6071535.283
529532.0159	6071535.327
529561.0214	6071535.517
529560.8182	6071566.505
529846.4564	6071568.387
529846.6692	6071601.074
529882.0018	6071599.61
529881.8555	6071621.682
529881.7964	6071630.596
530060.4251	6071631.784
530060.4845	6071622.87
530060.6316	6071600.797
530168.485	6071603.216
530167.9678	6071570.526
530275.0974	6071571.244
530275.4281	6071540.258
530339.2035	6071540.686
530346.8074	6071540.737
530347.016	6071509.751
530420.3152	6071516.612
530418.7246	6071479.67
530451.042	6071479.888
530454.3534	6071479.911
530454.5627	6071448.924
530490.3144	6071449.166
530490.5239	6071418.18
530526.2759	6071418.421
530526.4857	6071387.434
530562.1766	6071387.676
530562.4479	6071356.69
530601.9095	6071361.626
530599.0715	6071273.737
530598.7056	6071264.396
530633.8463	6071273.549
530634.0295	6071264.636
530634.7306	6071233.653
530693.4202	6071234.052
530704.7656	6071234.129
530706.3871	6071203.151
530744.267	6071206.38
530742.352	6071172.408
530778.0446	6071172.652
530778.2532	6071142.089
530812.9648	6071142.326
530814.2191	6071111.347
530838.5051	6071111.513
530849.9735	6071111.591
530850.0694	6071097.583
530850.1855	6071080.605
530871.9572	6071080.754
530885.9401	6071080.85
530886.0012	6071071.936
530886.1524	6071049.862
530925.8849	6071051.409
530921.9971	6071019.12
530957.7522	6071019.365
530957.9649	6070988.379
531021.4414	6070988.815
531029.4143	6070988.87
531029.6859	6070958.308
531136.8301	6070959.046
531136.6191	6070989.609
531172.3131	6070989.855
531172.2222	6071003.014
531170.6026	6071237.325
531175.8154	6071237.361
531206.3561	6071237.572
531206.08	6071277.473
531205.9272	6071299.545
531455.9524	6071301.282
531456.1685	6071270.296
531670.5648	6071271.796
531670.3471	6071302.783
531706.1	6071303.034
531705.9687	6071321.711
531705.8852	6071333.596
531716.7398	6071333.673
531741.6378	6071333.848
531740.0377	6071369.494
531812.8019	6071365.337
531812.5833	6071396.324
531818.2251	6071396.363
531848.3355	6071396.576
531849.0978	6071427.57
531849.1905	6071431.815
531883.8686	6071427.816
531883.6495	6071458.803
531888.6167	6071458.838
531919.2785	6071459.055
531919.1956	6071479.43
531919.1818	6071490.042
531927.951	6071490.104
531954.8105	6071490.294
531954.22	6071521.703
531958.7801	6071527.254
532280.6017	6071529.546
532276.2668	6071492.584
532305.2114	6071492.791
532311.9569	6071492.839
532312.2402	6071461.853
532347.9306	6071462.109
532351.7327	6071462.137
532348.2142	6071431.123
532383.9048	6071431.38
532384.1273	6071400.392
532419.8181	6071400.649
532420.1023	6071369.663
532493.6584	6071374.861
532491.7077	6071339.19
532523.3515	6071339.418
532527.4603	6071339.448
532527.6808	6071308.885
532849.2114	6071311.216
532849.0661	6071331.166
532848.9888	6071341.778
532863.5228	6071341.884
532884.7414	6071342.039
532884.63	6071357.32
532882.4848	6071651.481
532918.2349	6071651.742
532916.9414	6071686.117
532922.8927	6071685.736
532953.6391	6071682.565
532953.4127	6071713.551
532963.1012	6071713.622
533024.912	6071714.074
533024.7814	6071731.902
533024.6851	6071745.062
533055.0384	6071745.284
533131.8107	6071745.847
533131.583	6071776.834
533134.1584	6071776.853
533134.3788	6071780.251
533668.0407	6071784.204
533667.6843	6071749.817
533707.4268	6071757.331
533704.3208	6071697.028
533703.8969	6071688.11
533739.4025	6071696.441
533739.5242	6071688.377
533739.8142	6071657.815
533854.3619	6071658.673
533882.6921	6071658.886
533882.7591	6071649.972
533882.925	6071627.9
533922.3547	6071628.196
533954.3645	6071628.437
533954.4987	6071610.609
533954.8312	6071566.463
533988.3131	6071566.716
533990.5821	6071566.733
533990.8156	6071535.746
534027.0706	6071542.387
534026.7361	6071505.453
534062.3648	6071505.722
534065.3512	6071134.733
534029.5356	6071134.463
534030.4709	6071010.517
534050.7097	6071010.669
534066.2874	6071010.787
534066.9864	6070918.251
534051.4083	6070918.133
534031.1691	6070917.98
534031.8674	6070825.445
534052.0782	6070829.418
534067.6854	6070825.716
534068.1535	6070763.742
534052.5749	6070763.625
534032.335	6070763.472
534033.0364	6070670.512
534104.6137	6070671.052
534104.1337	6070693.972
534104.3794	6070702.04
534175.7722	6070702.58
534175.8333	6070694.515
534176.007	6070671.593
534210.2736	6070674.4
534211.7037	6070671.863
534212.354	6070586.121
534283.8616	6070579.871
534283.6261	6070610.857
534292.3971	6070610.924
534319.3846	6070611.129
534319.278	6070625.137
534318.7419	6070695.6
534318.6805	6070703.665
534282.9227	6070703.393
534282.4517	6070765.366
534389.7234	6070766.183
534389.9597	6070735.196
534425.6558	6070735.469
534426.1094	6070676.042
534465.3021	6070676.341
534462.059	6070643.206
534604.9692	6070644.3
534605.207	6070613.313
534671.9398	6070613.826
534676.6626	6070613.862
534677.9186	6070610.051
534676.9621	6070582.876
534712.7208	6070583.151
534713.4329	6070490.616
534749.0083	6070490.89
534749.2471	6070459.903
534785.0681	6070460.179
534785.307	6070429.193
534820.5983	6070434.559
534820.7603	6070429.466
534821.3062	6070398.482
534856.9437	6070398.757
534860.0106	6070398.781
534857.8959	6070346.975
534857.5452	6070336.785
534821.6619	6070336.508
534824.4092	6069996.505
534848.5172	6069996.692
534860.0498	6069996.781
534860.4087	6069966.219
534894.884	6069966.486
534896.228	6069935.508
534924.8758	6069935.73
534931.9918	6069935.785
534932.293	6069904.798
534964.0697	6069905.044
534967.9958	6069905.075
534968.2973	6069874.089
535005.559	6069879.047
535004.1793	6069843.379
535039.9439	6069843.657
535040.4219	6069782.108
535066.6783	6069782.312
535076.187	6069782.386
535076.616	6069727.204
535116.5829	6069723.695
535112.6755	6069689.704
535148.3186	6069689.982
535150.4845	6069411.952
535186.2525	6069412.23
535186.4941	6069381.244
535258.0306	6069381.802
535257.7885	6069412.789
535291.8386	6069413.055
535291.3108	6069480.546
535400.2516	6069475.881
535400.0118	6069506.444
535507.1909	6069507.286
535507.4314	6069476.724
535581.745	6069482.827
535579.2107	6069446.301
535606.2666	6069446.514
535614.8557	6069446.582
535614.9428	6069435.545
535615.1003	6069415.595
535650.8716	6069415.453
535652.9576	6069415.47
535651.1131	6069384.891
535682.6481	6069385.14
535686.82	6069385.173
535687.1264	6069354.188
535716.8823	6069354.423
535722.8335	6069354.47
535722.8739	6069349.376
535723.1402	6069323.483
535763.6608	6069328.05
535759.0284	6069293.205
535838.6649	6069293.836
535866.3353	6069294.056
535866.4365	6069281.321
535866.5816	6069263.069
535929.7145	6069263.571
535937.9972	6069263.637
535938.3054	6069232.651
535964.9331	6069232.863
535974.0748	6069232.936
535974.1493	6069223.598
535974.3218	6069201.95
535999.0477	6069202.147
536009.9688	6069202.234
536010.2775	6069171.248
536082.1549	6069175.643
536082.0003	6069141.258
536112.6167	6069141.502
536117.7092	6069141.543
536117.7601	6069135.176
536118.0185	6069110.556
536152.6232	6069110.833
536154.0372	6069079.857
536179.2546	6069080.059
536189.8079	6069080.143
536189.9168	6069066.56
536190.0564	6069049.157
536215.1512	6069049.358
536225.7045	6069049.443
536225.9532	6069018.456
536260.9813	6069019.586
536261.9734	6068987.757
536297.7448	6068988.045
536300.3832	6068988.066
536301.8718	6068802.996
536334.9448	6068803.262
536335.1943	6068772.276
536406.6792	6068772.852
536406.4292	6068803.838
536431.5254	6068804.04
536442.2021	6068804.127
536442.4522	6068773.14
536482.7386	6068776.862
536478.4144	6068742.443
536549.8998	6068743.021
536553.7655	6068743.052
536551.3547	6068601.25
536551.151	6068588.513
536572.9348	6068588.69
536586.9256	6068588.803
536587.1768	6068557.816
536918.9068	6068560.517
536980.3928	6068561.02
536980.6467	6068530.034
537123.6242	6068531.208
537123.3693	6068562.194
537159.1441	6068562.488
537158.6339	6068624.462
537143.7842	6068624.34
537122.8596	6068624.167
537122.0985	6068716.702
537086.4476	6068716.409
537086.1317	6068747.395
537121.8436	6068747.689
537121.5888	6068778.675
537126.8658	6068778.719
537157.3619	6068778.97
537156.6	6068871.504
537192.311	6068871.798
537191.8003	6068933.772
537156.0898	6068933.477
537155.8347	6068964.464
537086.0548	6068958.371
537084.3528	6068963.876
537083.8471	6069025.424
537048.076	6069025.13
537046.351	6069025.965
537046.8688	6069179.639
537033.1867	6069179.526
537011.099	6069179.345
537010.0824	6069303.292
537014.4245	6069305.025
537045.8513	6069303.585
537043.7863	6069338.377
537081.2729	6069338.685
537080.8598	6069396.414
537152.2735	6069397.001
537152.0183	6069427.987
537223.5543	6069428.577
537223.3897	6069448.527
537223.2986	6069459.564
537232.5626	6069459.641
537258.9436	6069459.858
537258.6877	6069490.844
537261.7553	6069490.87
537262.2618	6069496.392
537330.2226	6069491.436
537329.9084	6069521.997
537365.737	6069522.294
537365.419	6069553.28
537372.1062	6069553.335
537401.1246	6069553.575
537400.8678	6069584.562
537402.8817	6069585.853
537436.6345	6069584.858
537436.4549	6069606.506
537436.3774	6069615.846
537449.7515	6069615.957
537472.2051	6069616.143
537472.0571	6069633.97
537471.9478	6069647.129
537508.6956	6069647.434
537579.0624	6069648.02
537578.7465	6069678.582
537603.0404	6069678.784
537721.749	6069679.775
537721.6035	6069697.178
537721.49	6069710.761
537732.962	6069710.857
537757.2557	6069711.06
537756.9502	6069747.564
537756.737	6069773.034
537737.106	6069772.869
537720.9718	6069772.735
537720.7979	6069793.534
537720.7128	6069803.721
537701.634	6069803.561
537684.9478	6069803.422
537684.8733	6069812.336
537683.0707	6069895.947
537648.4106	6069895.658
537647.4443	6069923.243
537642.8764	6069926.6
537612.5721	6069926.347
537612.3952	6069947.571
537612.3138	6069957.334
537587.3466	6069957.126
537505.0838	6069956.442
537504.8262	6069987.428
537326.1313	6069985.946
537326.3877	6069954.96
537290.5626	6069954.664
537290.88	6069923.677
537255.116	6069923.381
537254.8128	6069952.67
537249.8913	6069954.328
537219.2191	6069954.074
537219.1315	6069964.686
537218.4557	6070046.609
537182.6926	6070046.314
537182.1585	6070073.903
537165.8747	6070077.164
537075.2715	6070076.418
537075.1215	6070094.671
537075.0168	6070107.406
537064.466	6070107.319
537039.2543	6070107.112
537037.2823	6070138.084
537003.2376	6070137.805
537003.0566	6070159.877
537002.9834	6070168.791
536931.4593	6070168.205
536934.8447	6070159.318
536931.713	6070137.218
536896.012	6070136.926
536896.3348	6070074.951
536896.3082	6070070.707
536860.8174	6070074.661
536861.0706	6070043.675
536825.737	6070043.386
536825.5605	6070012.396
536794.7047	6070012.145
536789.7972	6070012.105
536792.196	6069717.944
536792.3172	6069703.088
536720.9084	6069702.507
536720.5948	6069733.492
536649.1252	6069732.911
536647.7086	6069756.247
536627.9542	6069763.729
536577.4043	6069763.319
536577.246	6069782.844
536577.1531	6069794.305
536546.6639	6069794.058
536469.9193	6069793.437
536469.744	6069822.725
536433.9655	6069824.134
536433.8112	6069843.236
536433.7187	6069854.697
536407.34	6069854.484
536326.4864	6069853.832
536324.8873	6069884.807
536254.7697	6069884.243
536253.8322	6069909.282
536231.3323	6069915.043
536147.3512	6069914.37
536145.9918	6069938.556
536132.3189	6069945.239
536111.3391	6069945.071
536111.2542	6069955.683
536110.7852	6070006.619
536039.3812	6070006.048
536039.0723	6070037.033
536003.3706	6070036.748
536003.1233	6070067.734
535967.4218	6070067.45
535965.2592	6070154.031
535956.5593	6070160.329
535930.9186	6070160.124
535930.7732	6070178.378
535930.6751	6070190.687
535919.8178	6070190.6
535894.9746	6070190.403
535894.7281	6070221.389
535858.8438	6070221.103
535858.4739	6070283.078
535850.193	6070283.012
535822.774	6070282.794
535822.528	6070313.781
535846.1437	6070313.968
535877.9175	6070314.221
535965.4488	6070314.918
535965.2897	6070334.868
535965.2051	6070345.48
535985.1403	6070345.639
536036.665	6070346.05
536036.4175	6070377.037
536072.1165	6070377.322
536071.3731	6070470.282
536035.6748	6070469.996
536034.3791	6070624.504
536070.1375	6070624.79
536069.9438	6070641.345
536068.5149	6070712.65
536059.8908	6070717.25
536033.7012	6070717.041
536033.5859	6070731.473
536033.4536	6070748.027
536021.0643	6070747.928
535997.6962	6070747.741
535997.4489	6070778.728
535992.4809	6070778.688
535961.753	6070778.443
535961.5838	6070799.667
535961.5059	6070809.43
535953.41	6070809.366
535925.749	6070809.145
535924.5822	6070840.124
535889.8068	6070839.847
535889.6143	6070864.043
535818.112	6070869.842
535818.3547	6070839.279
535783.2114	6070839
535783.7031	6070777.027
535818.8469	6070777.306
535819.093	6070746.32
535640.3671	6070744.904
535640.1222	6070775.89
535532.9733	6070775.045
535533.2174	6070744.058
535501.1399	6070743.806
535501.9819	6070636.839
535498.4321	6070620.254
535462.6737	6070619.973
535462.4301	6070650.961
535426.7945	6070650.681
535426.4931	6070681.241
535390.7965	6070680.961
535389.1313	6070705.57
535379.1453	6070711.859
535354.7957	6070711.668
535354.6726	6070727.373
535354.5528	6070742.654
535330.9394	6070742.469
535283.1606	6070742.095
535282.7955	6070773.08
535249.6756	6070772.822
535247.0996	6070772.801
535246.8574	6070803.789
535211.1618	6070803.51
535210.9199	6070834.496
535246.5887	6070838.171
535246.3764	6070865.337
535248.9523	6070865.358
535282.0716	6070865.616
535281.9519	6070896.604
535353.3417	6070897.163
535353.0988	6070928.149
535360.5811	6070928.208
535460.2441	6070928.99
535460.0872	6070948.94
535460.0004	6070959.978
535474.5358	6070960.092
535495.7562	6070960.259
535494.5401	6071114.767
535458.7856	6071114.486
535458.5419	6071145.472
535494.2962	6071145.754
535493.8118	6071207.302
535514.3564	6071207.464
535529.5655	6071207.584
535528.8331	6071300.544
535516.4453	6071300.446
535493.0801	6071300.262
535492.5957	6071361.811
535500.6906	6071361.875
535528.3482	6071362.092
535527.5154	6071397.743
535670.9537	6071398.876
535669.7071	6071548.715
535526.8867	6071547.587
535526.1241	6071574.325
535503.5241	6071578.392
535276.632	6071576.611
535276.267	6071607.597
534847.7502	6071604.265
534847.3881	6071635.251
534811.7604	6071634.975
534808.743	6071660.422
534805.1438	6071665.912
534775.771	6071665.686
534775.5353	6071696.248
534739.7241	6071695.972
534739.0079	6071788.932
534739.4723	6071792.332
534810.5675	6071789.484
534810.1387	6071813.253
534810.2056	6071820.47
534822.6534	6071820.566
534846.0771	6071820.747
534845.9754	6071833.906
534845.3619	6071913.283
534866.026	6071913.443
534880.9262	6071913.558
534876.9999	6071977.202
535094.8101	6071977.194
535099.041	6071977.227
535096.0136	6071924.991
535095.3538	6071915.222
535112.0935	6071915.352
535130.9793	6071915.499
535131.0686	6071904.038
535131.2207	6071884.512
535198.9159	6071885.04
535202.6562	6071885.069
535202.9562	6071854.508
535524.4486	6071857.03
535524.3137	6071866.368
535522.6793	6072011.534
535416.1116	6072010.696
535416.0216	6072022.156
535414.1096	6072257.739
535378.4255	6072257.459
535378.1823	6072288.445
535270.9467	6072287.605
535271.1891	6072256.619
535199.8209	6072256.061
535199.5789	6072287.047
535167.2059	6072286.795
535163.8337	6072286.768
535163.3503	6072348.742
535127.6055	6072348.464
535127.417	6072372.659
535116.6992	6072378.943
535091.7455	6072378.748
535090.9606	6072471.708
535055.2782	6072471.431
535054.9759	6072502.416
535019.2936	6072502.139
535019.0892	6072528.456
534911.9458	6072532.295
534912.1858	6072501.308
534876.381	6072501.031
534876.9601	6072418.258
534877.1002	6072408.071
534843.9923	6072407.815
534841.7794	6072376.81
534811.5529	6072376.576
534805.9582	6072370.589
534806.2709	6072345.971
534591.9251	6072344.321
534589.7775	6072368.501
534571.4578	6072374.728
534448.8352	6072373.79
534448.5985	6072404.776
534412.8542	6072404.503
534412.6177	6072435.489
534269.7642	6072434.401
534269.293	6072496.375
534233.6722	6072496.104
534231.5136	6072521.982
534227.3059	6072527.044
534197.6936	6072526.819
534197.4231	6072562.476
534197.2266	6072588.368
534177.1174	6072588.216
534161.4838	6072588.097
534161.3197	6072609.745
534161.2489	6072619.085
534144.2054	6072618.955
534125.5064	6072618.814
534125.4229	6072629.85
534124.1928	6072711.344
534089.1867	6072711.079
534088.7684	6072742.064
534017.4691	6072741.526
534014.2541	6072834.467
533981.0267	6072834.217
533980.8859	6072852.894
533980.7931	6072865.203
533926.8451	6072864.797
533766.5335	6072863.593
533766.3045	6072894.155
533659.1448	6072893.354
533658.9134	6072924.34
533516.1368	6072923.276
533516.3672	6072892.29
533480.5656	6072892.023
533479.7354	6072830.465
533409.6024	6072829.945
533409.8321	6072798.958
533374.091	6072798.693
533374.3817	6072767.706
533339.0035	6072759.804
533338.8696	6072736.455
533267.4478	6072735.928
533267.2191	6072766.914
533052.9549	6072765.338
533053.1821	6072734.351
533017.4405	6072734.089
533018.9112	6072533.312
533019.0232	6072518.031
532995.4191	6072517.858
532983.2799	6072517.77
532983.5066	6072486.783
532877.7474	6072486.011
532876.6246	6072455.014
532769.6383	6072454.235
532733.7719	6072453.975
532733.8521	6072442.937
532733.997	6072422.987
532486.1183	6072421.194
532483.9111	6072421.178
532483.4645	6072483.152
532447.8436	6072482.895
532446.1858	6072508.777
532437.3819	6072513.808
532376.1339	6072513.368
532375.3626	6072543.926
532161.7011	6072542.397
532161.3574	6072573.382
532125.6758	6072573.128
532125.5215	6072594.776
532125.4549	6072604.115
532075.4276	6072603.759
532018.4111	6072603.354
532018.3327	6072614.39
532017.0934	6072788.85
532052.8345	6072789.104
532052.6142	6072820.09
532088.1712	6072820.343
532087.9505	6072851.33
532159.4931	6072851.839
532159.581	6072839.53
532159.7142	6072820.853
532338.1734	6072822.13
532337.7318	6072883.679
532341.5327	6072883.706
532341.4992	6072888.375
532373.4722	6072883.935
532373.2496	6072914.922
532444.7299	6072915.436
532444.953	6072884.449
532516.2652	6072891.331
532515.864	6072946.938
532480.1242	6072946.68
532479.234	6073070.202
532443.6176	6073069.945
532443.5015	6073086.076
532442.5054	6073224.455
532429.142	6073224.359
532406.7677	6073224.198
532404.2613	6073564.204
532368.5876	6073563.947
532368.3651	6073594.934
532265.8192	6073594.198
532261.4439	6073563.179
532190.1578	6073562.669
532189.8139	6073593.655
532118.4056	6073593.145
532118.1848	6073624.132
531943.9254	6073622.893
531939.9157	6073591.876
531904.8552	6073591.628
531904.6167	6073530.074
531833.2075	6073529.569
531832.3349	6073653.092
531796.6619	6073652.841
531796.4432	6073683.827
531760.7092	6073683.575
531760.5506	6073706.072
531760.4938	6073714.138
531689.1488	6073713.635
531689.2055	6073705.57
531689.3637	6073683.073
531403.7366	6073681.073
531403.0917	6073773.609
531438.7024	6073773.857
531438.575	6073792.109
531438.4862	6073804.844
531474.1866	6073809.763
531473.7863	6073867.067
531438.0538	6073866.818
531437.8405	6073897.38
531402.2308	6073897.132
531399.6245	6073928.102
531366.2214	6073927.869
531364.4979	6073946.535
531358.6509	6073958.805
531330.3352	6073958.608
531330.1197	6073989.595
531187.3159	6073988.604
531187.5304	6073957.618
531164.9145	6073957.461
531151.7985	6073957.37
531151.8836	6073945.06
531152.0127	6073926.383
531080.6128	6073925.466
531080.8236	6073894.903
531009.4202	6073894.411
531009.6919	6073863.849
530688.2825	6073861.648
530688.4935	6073830.662
530652.8219	6073830.419
530652.0727	6073922.53
530616.4603	6073922.712
530616.3247	6073942.662
530616.2497	6073953.699
530597.0661	6073953.569
530544.8473	6073953.215
530544.6373	6073984.201
530366.1017	6073982.994
530366.3106	6073952.008
530259.2375	6073951.287
530255.3521	6073982.249
530187.5662	6073981.795
530186.6844	6074012.777
530151.6272	6074012.542
530151.4227	6074043.105
530115.6915	6074042.866
530115.4844	6074073.852
530151.2153	6074074.091
530151.0079	6074105.078
530186.7386	6074105.317
530186.5309	6074136.305
530190.6985	6074136.332
530257.4373	6074137.204
530257.232	6074167.767
530293.3912	6074168.01
530292.9773	6074229.559
530256.8186	6074229.316
530256.6105	6074260.303
530078.6376	6074259.111
530078.3694	6074290.098
529792.7811	6074288.2
529792.739	6074294.567
529792.1691	6074380.736
529776.8482	6074380.635
529756.502	6074380.5
529755.6832	6074504.448
529827.0156	6074504.919
529826.8133	6074535.482
529862.5405	6074535.719
529862.3351	6074566.705
529898.062	6074566.942
529897.3907	6074603.445
530004.914	6074598.642
530004.7358	6074625.383
530004.7076	6074629.629
530011.2646	6074629.672
530040.434	6074629.867
530040.3123	6074648.119
530040.2274	6074660.853
530052.9736	6074660.938
530075.9536	6074661.092
530077.2117	6074692.938
530111.3445	6074693.166
530110.9387	6074753.866
530135.6953	6074754.032
530146.6642	6074754.105
530146.7603	6074849.617
530185.9779	6074849.88
530181.9744	6074816.318
530289.0269	6074817.036
530287.8822	6074850.564
530324.5432	6074848.264
530323.9202	6074940.8
530306.5178	6074940.683
530288.1962	6074940.56
530286.9829	6075002.529
530252.1172	6075002.295
530251.5985	6075006.535
530251.2136	6075063.84
530216.042	6075063.604
530215.8341	6075094.591
530144.3885	6075094.112
530144.5959	6075063.126
530121.3728	6075062.97
530108.8729	6075062.887
530108.9523	6075051.001
530109.0772	6075032.324
530043.6356	6075031.887
530037.7532	6075031.848
530037.136	6075124.384
530001.4134	6075124.145
530001.1674	6075161.075
530001.0006	6075186.12
529980.658	6075185.984
529965.2785	6075185.882
529964.09	6075207.947
529929.4759	6075216.208
529928.4734	6075247.189
529857.8268	6075246.72
529858.0323	6075215.734
529822.3104	6075215.497
529823.2633	6075071.598
529823.3336	6075060.987
529752.01	6075060.515
529751.744	6075091.501
529716.0212	6075091.265
529715.8168	6075122.252
529608.7716	6075121.547
529608.9753	6075090.56
529576.5	6075090.347
529573.456	6075059.339
529466.4093	6075058.637
529466.2066	6075089.624
529252.0535	6075088.228
529248.1758	6075119.191
529180.5296	6075118.752
529180.2675	6075149.739
529108.8842	6075149.277
529106.8457	6075180.252
529073.0843	6075180.034
529070.9537	6075206.339
529037.1652	6075210.366
529036.9041	6075241.353
529001.2438	6075241.123
529001.0579	6075269.987
528988.1159	6075272.026
528858.2814	6075271.192
528855.734	6075295.797
528849.995	6075302.128
528822.3616	6075301.951
528822.1633	6075332.938
528750.7829	6075332.482
528750.9807	6075301.495
528251.2525	6075298.332
528251.1433	6075305.972
528249.2707	6075360.296
528215.2656	6075360.083
528215.0129	6075390.645
528107.913	6075389.975
528107.7195	6075420.962
528005.767	6075420.327
528000.6203	6075420.295
528000.813	6075389.308
527895.9188	6075388.657
527893.9636	6075358.081
527858.1817	6075357.859
527858.4347	6075326.873
527822.7138	6075326.652
527822.5223	6075357.639
527786.8017	6075357.418
527786.4906	6075387.98
527751.0152	6075387.762
527750.4959	6075412.379
527715.1041	6075418.528
527714.7227	6075480.503
527750.3811	6075480.722
527750.0018	6075542.272
527754.0455	6075542.297
527785.6597	6075542.492
527785.4685	6075573.478
527821.1875	6075573.699
527820.4217	6075697.647
527843.2345	6075704.155
527856.1396	6075697.868
527855.3142	6075821.391
527865.7291	6075821.455
527891.0924	6075821.613
527890.9767	6075840.29
527890.9005	6075852.599
527925.0409	6075860.027
527924.2751	6075914.358
527926.1129	6075914.369
527961.8292	6075914.591
527961.6367	6075945.579
527963.2671	6075949.409
528104.4394	6075946.468
528104.246	6075977.455
528139.9618	6075977.678
528139.5744	6076039.652
528103.8592	6076039.429
528103.0881	6076162.952
528093.7154	6076162.893
528067.4352	6076162.729
528067.242	6076193.717
528091.1277	6076194.715
528174.3227	6076194.386
528173.271	6076215.604
528174.1315	6076224.948
528209.784	6076225.171
528209.3957	6076287.145
528245.0477	6076287.369
528244.8986	6076311.14
528244.8533	6076318.356
528287.0596	6076318.621
528494.7221	6076319.93
528493.8973	6076353.46
528565.829	6076351.37
528565.6324	6076382.357
528587.746	6076382.497
528636.9962	6076382.81
528636.8882	6076399.789
528636.8018	6076413.373
528815.2407	6076414.511
528815.3141	6076403.05
528815.4364	6076383.949
528922.4514	6076384.635
528922.39	6076403.737
528922.3776	6076415.198
528993.6797	6076415.657
528993.7535	6076404.196
528993.8766	6076385.094
529065.3016	6076385.555
529065.1783	6076404.656
529065.1043	6076416.118
529076.988	6076416.194
529100.6941	6076416.348
529100.4938	6076447.334
529171.9178	6076447.797
529171.7968	6076466.474
529171.717	6076478.783
529183.6005	6076478.86
529207.4288	6076479.015
529206.4652	6076514.242
529242.7892	6076514.478
529242.417	6076571.783
529349.5501	6076572.48
529349.3481	6076603.467
529420.586	6076603.932
529420.7885	6076572.945
529449.5166	6076573.133
529456.4996	6076573.179
529456.6995	6076542.616
529492.3496	6076542.85
529492.6138	6076511.863
529567.133	6076516.596
529564.1179	6076481.343
529635.5415	6076481.813
529635.2762	6076512.8
529637.4814	6076512.815
529637.6984	6076517.06
529671.049	6076513.036
529670.7835	6076544.022
529722.4209	6076544.363
529884.9287	6076545.439
529884.3618	6076566.235
529884.7258	6076576.001
529991.7364	6076576.713
529991.8015	6076566.95
529991.9401	6076546.15
530023.6698	6076546.362
530027.5901	6076546.388
530027.858	6076515.402
530065.0113	6076519.894
530063.7765	6076484.652
530117.4973	6076485.011
530135.0775	6076485.129
530135.1571	6076473.244
530135.2849	6076454.142
530200.7672	6076454.581
530206.6477	6076454.621
530206.9169	6076423.634
530282.9356	6076424.145
530313.9311	6076424.354
530314.0083	6076412.892
530314.1369	6076393.791
530365.6536	6076394.138
530385.5007	6076394.272
530385.7711	6076363.286
530458.0982	6076366.321
530457.2837	6076332.78
530528.7097	6076333.264
530528.6661	6076366.799
530599.2339	6076367.278
530600.0744	6076333.748
530631.8057	6076333.964
530635.6648	6076333.99
530635.937	6076303.004
530700.8089	6076303.446
530707.3021	6076303.49
530709.5306	6076300.109
530707.5748	6076272.504
530736.1823	6076272.699
530743.227	6076272.747
530743.4386	6076241.76
530816.0299	6076242.256
530850.5797	6076242.493
530850.6437	6076233.154
530850.7892	6076211.931
530890.4791	6076213.052
530886.5932	6076181.187
530915.2013	6076181.384
530922.3074	6076181.432
530922.5202	6076150.446
531039.0363	6076151.248
531065.2555	6076151.428
531065.4693	6076120.442
531173.3102	6076126.706
531174.8473	6075904.703
531209.7061	6075904.944
531209.9179	6075874.382
531317.0066	6075875.125
531316.794	6075905.688
531352.4491	6075905.936
531352.2333	6075936.923
531388.0108	6075937.172
531387.9102	6075951.604
531385.0251	6076128.176
531422.3098	6076122.918
531422.0935	6076153.905
531493.5224	6076154.404
531493.368	6076176.476
531493.3056	6076185.391
531511.7447	6076185.52
531529.0198	6076185.64
531528.9573	6076194.555
531528.1547	6076309.164
531553.0253	6076309.338
531563.8679	6076309.414
531563.3722	6076371.388
531527.7207	6076371.138
531526.9387	6076395.329
